Precio,Talla,Valor,Modelo,Link,Fecha_publicacion,Tienda,Marca,Descuento_%,Tiene_44.5/45,Vendedor,SKU,Imagen,Disponible,Fecha_actualizacion
64990,s/info,44990,BOTIN WATERPROOF HOMBRE PANAMA JACK - L744 | GRIS,https://simple.ripley.cl/botin-waterproof-hombre-panama-jack-l744-gris-MPM10002136312,2026-07-02,Ripley,PANAMA JACK,31,No,GINO S.A,MPM10002136312,https://rimage.ripley.cl/home.ripley/Attachment/MKP/4528/MPM10002136312/full_image-1,Si,2026-07-02T11:12:11
69990,s/info,47990,ZAPATILLAS HOMBRE ADIDAS URBANO AZUL VL COURT 3.0 CUERO,https://simple.ripley.cl/zapatillas-hombre-adidas-urbano-azul-vl-court-30-cuero-2000409121335,2026-07-02,Ripley,ADIDAS,31,No,Ripley,2000409121335,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409121342/full_image-2000409121342,Si,2026-07-02T11:12:11
64990,s/info,44990,ZAPATILLAS HOMBRE PUMA CASUALES MULTICOLOR PARK LIFESTYLE SK8 SD,https://simple.ripley.cl/zapatillas-hombre-puma-casuales-multicolor-park-lifestyle-sk8-sd-2000407502563,2026-07-02,Ripley,PUMA,31,No,Ripley,2000407502563,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000407502624/full_image-2000407502624,Si,2026-07-02T11:12:11
79990,s/info,54990,ZAPATILLAS TRAIL RUNNING HOMBRE JOMA SHOCK 26 MULTICOLOR,https://simple.ripley.cl/zapatillas-trail-running-hombre-joma-shock-26-multicolor-MPM10003183676,2026-07-02,Ripley,JOMA,31,No,DEPORTES SPARTA,MPM10003183676,https://rimage.ripley.cl/home.ripley/Attachment/MKP/1975/MPM10003183676/full_image-2,Si,2026-07-02T11:12:11
86990,s/info,59990,ZAPATILLAS HOMBRE NIKE URBANO PACIFIC LEATHER,https://simple.ripley.cl/zapatillas-hombre-nike-urbano-pacific-leather-2000409573561,2026-07-02,Ripley,NIKE,31,No,Ripley,2000409573561,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409573615/full_image-2000409573615,Si,2026-07-02T11:12:11
79990,s/info,54990,ZAPATILLAS HOMBRE DC SHOES URBANAS BLANCO COURT GRAFFIK WLK,https://simple.ripley.cl/zapatillas-hombre-dc-shoes-urbanas-blanco-court-graffik-wlk-2000390252322,2026-07-02,Ripley,DC SHOES,31,No,Ripley,2000390252322,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000390252407/full_image-2000390252407,Si,2026-07-02T11:12:11
79990,s/info,54990,ZAPATILLAS HOMBRE ADIDAS URBANO NEGRO GRAND COURT ALPHA,https://simple.ripley.cl/zapatillas-hombre-adidas-urbano-negro-grand-court-alpha-2000406643243,2026-07-02,Ripley,ADIDAS,31,No,Ripley,2000406643243,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000406643342/full_image-2000406643342,Si,2026-07-02T11:12:11
79990,s/info,54990,ZAPATILLAS HOMBRE NEW BALANCE CASUAL NEGRO ML574EVE,https://simple.ripley.cl/zapatillas-hombre-new-balance-casual-negro-ml574eve-2000406706054,2026-07-02,Ripley,NEW BALANCE,31,No,Ripley,2000406706054,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000406706139/full_image-2000406706139,Si,2026-07-02T11:12:11
64950,s/info,44990,ZAPATILLAS HOMBRE FLEXI URBANAS GRIS SLACK 409801,https://simple.ripley.cl/zapatillas-hombre-flexi-urbanas-gris-slack-409801-MPM00070283122,2026-07-02,Ripley,FLEXI,31,No,FLEXI,MPM00070283122,https://rimage.ripley.cl/home.ripley/Attachment/MKP/3848/MPM00070283122/full_image-5.jpeg,Si,2026-07-02T11:12:11
12990,s/info,8990,PANTUFLAS CHIPORRO ZAPATILLAS DE LEVANTARSE HOMBRE 811,https://simple.ripley.cl/pantuflas-chiporro-zapatillas-de-levantarse-hombre-811-MPM10003343488,2026-07-02,Ripley,LOOK SHOP,31,No,LOOK SHOP,MPM10003343488,https://rimage.ripley.cl/home.ripley/Attachment/MKP/10030/MPM10003343488/full_image-3,Si,2026-07-02T11:12:11
79990,s/info,54990,ZAPATILLAS HOMBRE NIKE FÚTBOL MERCURIAL SUPERFLY 10 CLUB,https://simple.ripley.cl/zapatillas-hombre-nike-futbol-mercurial-superfly-10-club-2000409568642,2026-07-02,Ripley,NIKE,31,No,Ripley,2000409568642,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409568697/full_image-2000409568697,Si,2026-07-02T11:12:11
82990,s/info,57990,M Mc Trainer 3 Zapatilla Training Y Gimnasio Hombre Negro,https://www.falabella.com/falabella-cl/product/80007939/M-Mc-Trainer-3-Zapatilla-Cross-Training-Hombre-Negro-Nike,2026-07-02,Falabella,NIKE,30,No,FALABELLA,80007939,https://media.falabella.com/falabellaCL/80008069_1/public,Si,2026-07-02T11:12:11
149990,s/info,104990,Campo Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/14724462/Campo-Zapatilla-Urbana-Hombre-Negro-Veja,2026-07-02,Falabella,VEJA,30,No,FALABELLA,14724462,https://media.falabella.com/falabellaCL/14724466_01/public,Si,2026-07-02T11:12:11
39990,s/info,27990,Zapatilla Urbana Hombre Café,https://www.falabella.com/falabella-cl/product/80591020/Zapatilla-Urbana-Hombre-Caf%C3%A9-16-Hrs,2026-07-02,Falabella,16 HRS,30,No,FALABELLA,80591020,https://media.falabella.com/falabellaCL/80591124_1/public,Si,2026-07-02T11:12:11
79990,s/info,55990,Caldrone Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80740881/caldrone-zapatilla-urbana-hombre-negro-vans,2026-07-02,Falabella,VANS,30,No,FALABELLA,80740881,https://media.falabella.com/falabellaCL/80740903_1/public,Si,2026-07-02T11:12:11
49990,s/info,34990,Rebound V6 Low Zapatilla Urbana Hombre Rojo,https://www.falabella.com/falabella-cl/product/50278378/rebound-v6-low-zapatilla-urbana-hombre-rojo-puma,2026-07-02,Falabella,PUMA,30,No,FALABELLA,50278378,https://media.falabella.com/falabellaCL/50278379_1/public,Si,2026-07-02T11:12:11
72990,s/info,50990,Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80668897/Zapatilla-Urbana-Hombre-Negro-Skechers,2026-07-02,Falabella,SKECHERS,30,No,FALABELLA,80668897,https://media.falabella.com/falabellaCL/80669117_1/public,Si,2026-07-02T11:12:11
79990,s/info,55990,Caldrone Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80740882/caldrone-zapatilla-urbana-hombre-negro-vans,2026-07-02,Falabella,VANS,30,No,FALABELLA,80740882,https://media.falabella.com/falabellaCL/80740911_1/public,Si,2026-07-02T11:12:11
49990,s/info,34990,Zapatilla Urbana Hombre Azul,https://www.falabella.com/falabella-cl/product/883472627/Zapatilla-Urbana-Hombre-Azul-La-Martina,2026-07-02,Falabella,LA MARTINA,30,No,FALABELLA,883472627,https://media.falabella.com/falabellaCL/883472628_1/public,Si,2026-07-02T11:12:11
49990,s/info,34990,Shuffle Zapatilla Urbana Hombre Cuero Blanco,https://www.falabella.com/falabella-cl/product/80761586/puma-shuffle-zapatilla-urbana-hombre-cuero-blanco-puma,2026-07-02,Falabella,PUMA,30,No,FALABELLA,80761586,https://media.falabella.com/falabellaCL/80761600_1/public,Si,2026-07-02T11:12:11
99990,s/info,69990,Air Max Invigor Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80680999/Air-Max-Invigor-Zapatilla-Urbana-Hombre-Negro-Nike,2026-07-02,Falabella,NIKE,30,No,FALABELLA,80680999,https://media.falabella.com/falabellaCL/80681349_1/public,Si,2026-07-02T11:12:11
89990,s/info,62990,City Response Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80619235/city-response-zapatilla-urbana-hombre-negro-nike,2026-07-02,Falabella,NIKE,30,No,FALABELLA,80619235,https://media.falabella.com/falabellaCL/80620063_1/public,Si,2026-07-02T11:12:11
69990,s/info,48990,Upcourt 6 Zapatilla Voleibol Hombre Negro,https://www.falabella.com/falabella-cl/product/80022902/Upcourt-6-Zapatilla-Voleibol-Hombre-Negro-Asics,2026-07-02,Falabella,ASICS,30,No,FALABELLA,80022902,https://media.falabella.com/falabellaCL/80536933_1/public,Si,2026-07-02T11:12:11
79990,s/info,55990,Gel-Quantum Kei Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80079245/Gel-Quantum-Kei-Zapatilla-Urbana-Hombre-Negro-Asics,2026-07-02,Falabella,ASICS,30,No,FALABELLA,80079245,https://media.falabella.com/falabellaCL/80079511_1/public,Si,2026-07-02T11:12:11
99990,s/info,69990,Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80671011/Zapatilla-Urbana-Hombre-Negro-Cat,2026-07-02,Falabella,CAT,30,No,FALABELLA,80671011,https://media.falabella.com/falabellaCL/80671103_1/public,Si,2026-07-02T11:12:11
79990,s/info,55990,Stag Zapatilla Lifestyle Hombre Cuero Gris,https://www.falabella.com/falabella-cl/product/80669963/Stag-Zapatilla-Lifestyle-Hombre-Cuerogris-Dc-Shoes,2026-07-02,Falabella,DC SHOES,30,No,FALABELLA,80669963,https://media.falabella.com/falabellaCL/80670076_1/public,Si,2026-07-02T11:12:11
49990,s/info,34990,Zapatilla Urbana Hombre Blanco,https://www.falabella.com/falabella-cl/product/883472568/Zapatilla-Urbana-Hombre-Blanco-La-Martina,2026-07-02,Falabella,LA MARTINA,30,No,FALABELLA,883472568,https://media.falabella.com/falabellaCL/883472571_1/public,Si,2026-07-02T11:12:11
29990,s/info,20990,Court8 Zapatilla Urbana Hombre Azul,https://www.falabella.com/falabella-cl/product/883724941/Court8-Zapatilla-Urbana-Hombre-Azul-Diadora,2026-07-02,Falabella,DIADORA,30,No,FALABELLA,883724941,https://media.falabella.com/falabellaCL/883724945_1/public,Si,2026-07-02T11:12:11
92990,s/info,64990,Reax 8 Tr Mesh Zapatilla Urbana Hombre Cuero Verde,https://www.falabella.com/falabella-cl/product/80681017/reax-8-tr-mesh-zapatilla-urbana-hombre-cuero-verde-nike,2026-07-02,Falabella,NIKE,30,No,FALABELLA,80681017,https://media.falabella.com/falabellaCL/80681500_1/public,Si,2026-07-02T11:12:11
49990,s/info,34990,Zapatilla Urbana Hombre Gris,https://www.falabella.com/falabella-cl/product/883472601/Zapatilla-Urbana-Hombre-Gris-La-Martina,2026-07-02,Falabella,LA MARTINA,30,No,FALABELLA,883472601,https://media.falabella.com/falabellaCL/883472606_1/public,Si,2026-07-02T11:12:11
99990,"9.5 US, 7.5 US, 8 US, 11 US, 9 US, 7 US, 10 US",69990,Zapatilla Cuero Hombre Gauge Café,https://www.falabella.com/falabella-cl/product/150926207/zapatilla-cuero-hombre-gauge-cafe-cat,2026-07-02,Falabella,CAT,30,No,Forus S.A.,150926207,https://media.falabella.com/falabellaCL/150926942_01/public,Si,2026-07-02T11:12:11
79990,s/info,55990,Court Zapatilla Urbana Hombre Blanco,https://www.falabella.com/falabella-cl/product/80144985/ZAP-COURT-BASE-LACOSTE,2026-07-02,Falabella,LACOSTE,30,No,FALABELLA,80144985,https://media.falabella.com/falabellaCL/80145230_1/public,Si,2026-07-02T11:12:11
59990,s/info,41990,Old Skool Blk Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/7197408/Old-Skool-Blk-Zapatilla-Urbana-Hombre-Negro-Vans,2026-07-02,Falabella,VANS,30,No,FALABELLA,7197408,https://media.falabella.com/falabellaCL/7197410_1/public,Si,2026-07-02T11:12:11
49990,s/info,34990,Retras Zapatilla Urbana Hombre Blanco,https://www.falabella.com/falabella-cl/product/883725054/Retras-Zapatilla-Urbana-Hombre-Blanco-Diadora,2026-07-02,Falabella,DIADORA,30,No,FALABELLA,883725054,https://media.falabella.com/falabellaCL/883725058_1/public,Si,2026-07-02T11:12:11
69990,s/info,48990,Gel-Dedicate 8 Zapatilla Tenis Hombre Azul,https://www.falabella.com/falabella-cl/product/80536836/GEL-DEDICATE-8,2026-07-02,Falabella,ASICS,30,No,FALABELLA,80536836,https://media.falabella.com/falabellaCL/80537046_1/public,Si,2026-07-02T11:12:11
54990,s/info,38490,ZAPATILLAS HOMBRE PUMA CASUALES BLANCO CAVEN MIX,https://simple.ripley.cl/zapatillas-hombre-puma-casuales-blanco-caven-mix-2000409649532,2026-07-02,Ripley,PUMA,30,No,Ripley,2000409649532,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409649563/full_image-2000409649563,Si,2026-07-02T11:12:11
79990,s/info,55990,ZAPATILLAS HOMBRE PUMA URBANAS BLANCO CA MATCH,https://simple.ripley.cl/zapatillas-hombre-puma-urbanas-blanco-ca-match-2000407449202,2026-07-02,Ripley,PUMA,30,No,Ripley,2000407449202,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000407449295/full_image-2000407449295,Si,2026-07-02T11:12:11
69990,s/info,48990,ZAPATILLAS HOMBRE NEW BALANCE CASUALES NEGRO ML515BLK,https://simple.ripley.cl/zapatillas-hombre-new-balance-casuales-negro-ml515blk-2000410169821,2026-07-02,Ripley,NEW BALANCE,30,No,Ripley,2000410169821,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000410169845/full_image-2000410169845,Si,2026-07-02T11:12:11
54990,s/info,38490,ZAPATILLAS HOMBRE SKECHERS CASUALES OLIVA ARCH FIT ARCADE,https://simple.ripley.cl/zapatillas-hombre-skechers-casuales-oliva-arch-fit-arcade-2000411309349,2026-07-02,Ripley,SKECHERS,30,No,Ripley,2000411309349,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000411309431/full_image-2000411309431,Si,2026-07-02T11:12:11
54990,s/info,38490,ZAPATILLAS HOMBRE SKECHERS CASUALES NEGRO ARCH FIT ARCADE,https://simple.ripley.cl/zapatillas-hombre-skechers-casuales-negro-arch-fit-arcade-2000411309226,2026-07-02,Ripley,SKECHERS,30,No,Ripley,2000411309226,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000411309332/full_image-2000411309332,Si,2026-07-02T11:12:11
56990,s/info,39990,ZAPATILLAS HOMBRE NIKE RUNNING NEGRO NIKE RUN DEFY,https://simple.ripley.cl/zapatillas-hombre-nike-running-negro-nike-run-defy-2000405816600,2026-07-02,Ripley,NIKE,30,No,Ripley,2000405816600,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000405816617/full_image-2000405816617,Si,2026-07-02T11:12:11
96990,s/info,67990,ZAPATILLAS HOMBRE NIKE URBANAS BLANCO INITIATOR,https://simple.ripley.cl/zapatillas-hombre-nike-urbanas-blanco-initiator-2000404658430,2026-07-02,Ripley,NIKE,30,No,Ripley,2000404658430,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000404658454/full_image-2000404658454,Si,2026-07-02T11:12:11
99990,s/info,69990,ZAPATILLA HOMBRE NEW BALANCE CASUAL BLANCA,https://simple.ripley.cl/zapatilla-hombre-new-balance-casual-blanca-2000409551408,2026-07-02,Ripley,NEW BALANCE,30,No,Ripley,2000409551408,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409551484/full_image-2000409551484,Si,2026-07-02T11:12:11
56990,s/info,39990,ZAPATILLAS HOMBRE NIKE RUNNING NEGRO RUN DEFY,https://simple.ripley.cl/zapatillas-hombre-nike-running-negro-run-defy-2000405816488,2026-07-02,Ripley,NIKE,30,No,Ripley,2000405816488,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000405816549/full_image-2000405816549,Si,2026-07-02T11:12:11
46990,s/info,32990,ZAPATOS HOMBRE PANAMA JACK CAFÉ PJH0085 CUERO,https://simple.ripley.cl/zapatos-hombre-panama-jack-cafe-pjh0085-cuero-2000408233350,2026-07-02,Ripley,PANAMA JACK,30,No,Ripley,2000408233350,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000408233374/full_image-2000408233374,Si,2026-07-02T11:12:11
79990,s/info,55990,ZAPATILLAS HOMBRE TOMMY HILFIGER CASUALES BLANCO FM0FM05758,https://simple.ripley.cl/zapatillas-hombre-tommy-hilfiger-casuales-blanco-fm0fm05758-2000411052993,2026-07-02,Ripley,TOMMY HILFIGER,30,No,Ripley,2000411052993,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000411053020/full_image-2000411053020,Si,2026-07-02T11:12:11
79990,s/info,55990,ZAPATILLAS HOMBRE PUMA URBANA NEGRO CA MATCH,https://simple.ripley.cl/zapatillas-hombre-puma-urbana-negro-ca-match-2000409649358,2026-07-02,Ripley,PUMA,30,No,Ripley,2000409649358,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409649402/full_image-2000409649402,Si,2026-07-02T11:12:11
54990,s/info,38490,ZAPATILLLAS HOMBRE ADIDAS CASUALES GRIS ULTIMASHOW 2.0,https://simple.ripley.cl/zapatilllas-hombre-adidas-casuales-gris-ultimashow-20-2000410998513,2026-07-02,Ripley,ADIDAS,30,No,Ripley,2000410998513,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000410998544/full_image-2000410998544,Si,2026-07-02T11:12:11
79990,s/info,55990,ZAPATILLAS HOMBRE TOMMY HILFIGER CASUALES BLANCO FM0FM05760,https://simple.ripley.cl/zapatillas-hombre-tommy-hilfiger-casuales-blanco-fm0fm05760-2000411053136,2026-07-02,Ripley,TOMMY HILFIGER,30,No,Ripley,2000411053136,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000411053167/full_image-2000411053167,Si,2026-07-02T11:12:11
79990,s/info,55990,ZAPATILLAS HOMBRE LACOSTE URBANAS BLANCO T-BASE,https://simple.ripley.cl/zapatillas-hombre-lacoste-urbanas-blanco-t-base-2000407477014,2026-07-02,Ripley,LACOSTE,30,No,Ripley,2000407477014,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000407477106/full_image-2000407477106,Si,2026-07-02T11:12:11
159990,s/info,111990,ZAPATILLAS HOMBRE ON CASUALES NEGRO CLOUD,https://simple.ripley.cl/zapatillas-hombre-on-casuales-negro-cloud-2000404285148,2026-07-02,Ripley,ON,30,No,Ripley,2000404285148,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000404285162/full_image-2000404285162,Si,2026-07-02T11:12:11
99990,s/info,69990,ZAPATILLAS HOMBRE CAT URBANAS GRIS GRAPPLE SUEDE CUERO,https://simple.ripley.cl/zapatillas-hombre-cat-urbanas-gris-grapple-suede-cuero-2000411312080,2026-07-02,Ripley,CAT,30,No,Ripley,2000411312080,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000411312158/full_image-2000411312158,Si,2026-07-02T11:12:11
64990,s/info,45490,ZAPATILLAS HOMBRE SKECHERS CASUALES NEGRO SLIP-INS COZY FIT,https://simple.ripley.cl/zapatillas-hombre-skechers-casuales-negro-slip-ins-cozy-fit-2000409435197,2026-07-02,Ripley,SKECHERS,30,No,Ripley,2000409435197,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409435210/full_image-2000409435210,Si,2026-07-02T11:12:11
79990,s/info,55990,ZAPATILLAS HOMBRE ADIDAS CASUALES BLANCO TECHNOCHAOS 2000,https://simple.ripley.cl/zapatillas-hombre-adidas-casuales-blanco-technochaos-2000-2000409300457,2026-07-02,Ripley,ADIDAS,30,No,Ripley,2000409300457,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409300488/full_image-2000409300488,Si,2026-07-02T11:12:11
79990,s/info,55990,ZAPATILLAS HOMBRE ADIDAS CASUALES GRIS GRAND COURT ALPHA 00S,https://simple.ripley.cl/zapatillas-hombre-adidas-casuales-gris-grand-court-alpha-00s-2000406696768,2026-07-02,Ripley,ADIDAS,30,No,Ripley,2000406696768,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000406696805/full_image-2000406696805,Si,2026-07-02T11:12:11
79990,s/info,55990,ZAPATILLAS HOMBRE LACOSTE URBANAS NEGRO  T-BASE,https://simple.ripley.cl/zapatillas-hombre-lacoste-urbanas-negro-t-base-2000407477120,2026-07-02,Ripley,LACOSTE,30,No,Ripley,2000407477120,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000407477229/full_image-2000407477229,Si,2026-07-02T11:12:11
54990,s/info,38490,ZAPATILLAS HOMBRE PUMA CASUALES BLANCO PUMA CAVEN MIX,https://simple.ripley.cl/zapatillas-hombre-puma-casuales-blanco-puma-caven-mix-2000409649440,2026-07-02,Ripley,PUMA,30,No,Ripley,2000409649440,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409649471/full_image-2000409649471,Si,2026-07-02T11:12:11
49990,s/info,34990,ZAPATO OUTDOOR HOMBRE PANAMA JACK - L745 | NEGRO,https://simple.ripley.cl/zapato-outdoor-hombre-panama-jack-l745-negro-MPM10003108582,2026-07-02,Ripley,PANAMA JACK,30,No,GINO S.A,MPM10003108582,https://rimage.ripley.cl/home.ripley/Attachment/MKP/4528/MPM10003108582/full_image-6,Si,2026-07-02T11:12:11
64990,"38, 38.5, 39, 40, 40.5, 42.5, 44",45990,Zapatilla Hombre Dc Central M Shoe Negro-café,https://www.falabella.com/falabella-cl/product/144166348/zapatilla-hombre-central-m-negro-dc,2026-07-02,Falabella,DC SHOES,29,No,KOMAX,144166348,https://media.falabella.com/falabellaCL/147323136_01/public,Si,2026-07-02T11:12:11
34990,s/info,24990,ZAPATILLAS HOMBRE PUMA NEGRO ANZARUN LITE,https://simple.ripley.cl/zapatillas-hombre-puma-negro-anzarun-lite-2000378315797,2026-07-02,Ripley,PUMA,29,No,Ripley,2000378315797,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000378315810/full_image-2000378315810,Si,2026-07-02T11:12:11
169990,s/info,119990,ZAPATILLAS HOMBRE ON RUNNING AZUL CLOUDSURFER NEXT 1,https://simple.ripley.cl/zapatillas-hombre-on-running-azul-cloudsurfer-next-1-2000408957348,2026-07-02,Ripley,ON,29,No,Ripley,2000408957348,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000408957423/full_image-2000408957423,Si,2026-07-02T11:12:11
74990,s/info,52990,ZAPATILLAS HOMBRE NIKE URBANAS NEGRO COURT VISION LO NN P,https://simple.ripley.cl/zapatillas-hombre-nike-urbanas-negro-court-vision-lo-nn-p-2000403790551,2026-07-02,Ripley,NIKE,29,No,Ripley,2000403790551,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000403790643/full_image-2000403790643,Si,2026-07-02T11:12:11
74990,s/info,52990,ZAPATILLAS HOMBRE NIKE URBANAS BLANCO COURT VISION LOW NEXT NATURE,https://simple.ripley.cl/zapatillas-hombre-nike-urbanas-blanco-court-vision-low-next-nature-2000388877261,2026-07-02,Ripley,NIKE,29,No,Ripley,2000388877261,https://home.ripley.cl/store/Attachment/WOP/D317/2000388877278/2000388877278_2.jpg,Si,2026-07-02T11:12:11
102990,s/info,72990,ZAPATILLAS HOMBRE NIKE ENTRENAMIENTO NEGRO AIR MAX ALPHA TRAINER 6,https://simple.ripley.cl/zapatillas-hombre-nike-entrenamiento-negro-air-max-alpha-trainer-6-2000408506003,2026-07-02,Ripley,NIKE,29,No,Ripley,2000408506003,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000408506119/full_image-2000408506119,Si,2026-07-02T11:12:11
92990,s/info,65990,ZAPATILLAS HOMBRE NIKE ENTRENAMIENTO REAX 8 TR MESH,https://simple.ripley.cl/zapatillas-hombre-nike-entrenamiento-reax-8-tr-mesh-2000409568475,2026-07-02,Ripley,NIKE,29,No,Ripley,2000409568475,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409568529/full_image-2000409568529,Si,2026-07-02T11:12:11
102990,s/info,72990,ZAPATILLAS HOMBRE NIKE URBANO GRIS V5 RNR SUEDE,https://simple.ripley.cl/zapatillas-hombre-nike-urbano-gris-v5-rnr-suede-2000410498709,2026-07-02,Ripley,NIKE,29,No,Ripley,2000410498709,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000410498853/full_image-2000410498853,Si,2026-07-02T11:12:11
74990,s/info,52990,ZAPATILLAS HOMBRE NIKE URBANAS NEGRO COURT VISION LOW NEXT NATURE,https://simple.ripley.cl/zapatillas-hombre-nike-urbanas-negro-court-vision-low-next-nature-2000384158869,2026-07-02,Ripley,NIKE,29,No,Ripley,2000384158869,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000384158944/full_image-2000384158944,Si,2026-07-02T11:12:11
74990,s/info,52990,ZAPATILLAS HOMBRE NIKE URBANAS BLANCO COURT VISION LOW NEXT NATURE CUERO,https://simple.ripley.cl/zapatillas-hombre-nike-urbanas-blanco-court-vision-low-next-nature-cuero-2000384158982,2026-07-02,Ripley,NIKE,29,No,Ripley,2000384158982,https://home.ripley.cl/store/Attachment/WOP/D317/2000384158999/2000384158999_2.jpg,Si,2026-07-02T11:12:11
74990,s/info,52990,ZAPATILLAS HOMBRE NEW BALANCE URBANO NEGRO MTNTRLF6,https://simple.ripley.cl/zapatillas-hombre-new-balance-urbano-negro-mtntrlf6-2000409547265,2026-07-02,Ripley,NEW BALANCE,29,No,Ripley,2000409547265,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409547326/full_image-2000409547326,Si,2026-07-02T11:12:11
96990,s/info,69990,ZAPATILLAS HOMBRE NIKE RUNNING PLATA INITIATOR,https://simple.ripley.cl/zapatillas-hombre-nike-running-plata-initiator-2000404658362,2026-07-02,Ripley,NIKE,28,No,Ripley,2000404658362,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000404658409/full_image-2000404658409,Si,2026-07-02T11:12:11
94990,s/info,67990,ZAPATILLAS HOMBRE LIPPI TREKKING GRAFITO VULCANO IRON STONE MID B-DRY,https://simple.ripley.cl/zapatillas-hombre-lippi-trekking-grafito-vulcano-iron-stone-mid-b-dry-2000408359173,2026-07-02,Ripley,LIPPI,28,No,Ripley,2000408359173,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000408359180/full_image-2000408359180,Si,2026-07-02T11:12:11
74990,s/info,54990,Zapatilla Hombre TREINO Blanco,https://www.falabella.com/falabella-cl/product/147742621/Zapatilla-Hombre-TREINO-Blanco,2026-07-02,Falabella,OLYMPIKUS,27,No,Police chile,147742621,https://media.falabella.com/falabellaCL/147742625_01/public,Si,2026-07-02T11:12:11
54990,s/info,39990,ZAPATILLA HOMBRE PANAMA JACK WATERPROOF NEGRO,https://simple.ripley.cl/zapatilla-hombre-panama-jack-waterproof-negro-MPM10002136303,2026-07-02,Ripley,PANAMA JACK,27,No,GINO S.A,MPM10002136303,https://rimage.ripley.cl/home.ripley/Attachment/MKP/4528/MPM10002136303/full_image-6,Si,2026-07-02T11:12:11
54990,s/info,39990,ZAPATILLA WATERPROOF HOMBRE PANAMA JACK - L743 | AZUL,https://simple.ripley.cl/zapatilla-waterproof-hombre-panama-jack-l743-azul-MPM10003108937,2026-07-02,Ripley,PANAMA JACK,27,No,GINO S.A,MPM10003108937,https://rimage.ripley.cl/home.ripley/Attachment/MKP/4528/MPM10003108937/full_image-1,Si,2026-07-02T11:12:11
79990,"39, 39.5, 40, 40.5, 41, 41.5, 42, 42.5, 43",59990,Zapatillas Urbanas Unisex 574 Blanca/Azul,https://www.falabella.com/falabella-cl/product/150352014/zapatillas-urbanas-unisex-new-balance-574-blanca-azul,2026-07-02,Falabella,NEW BALANCE,25,No,DEPORTES SPARTA,150352014,https://media.falabella.com/falabellaCL/150352029_01/public,Si,2026-07-02T11:12:11
